Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,Perc_WIDA_AGP,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2024,02,Clark,02910.2,Stewart MS,Special Education,2.8,1,YES,<5,8.3,-,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,55.5,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02910.3,Stewart HS,Special Education,2.5,1,YES,<5,<5,<5,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,<5,<5,36.3,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02911.2,Variety JSHS MS,Special Education,17.5,Not Rated,YES,<5,<5,<5,NO,NO,YES,NO,NO,-,-,N/A,N/A,93.3,N/A,N/A,N/A,N/A,N/A,N/A,42.8,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02911.3,Variety JSHS HS,Special Education,3.1,1,YES,<5,<5,<5,-,N/A,NO,NO,NO,N/A,N/A,-,-,N/A,-,<5,<4.5,N/A,<5,<5,36.9,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02912.2,Juvenile Court MS,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02912.3,Juvenile Court HS,Correctional,14.2,Not Rated,NO,-,-,N/A,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,<5,<5,<5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02913.2,Spring Mtn JSHS MS,Alternative,76.9,Not Rated,NO,-,-,-,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,50.0,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02913.3,Spring Mtn JSHS HS,Alternative,14.2,Not Rated,NO,-,-,-,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,<5,23.0,<5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02916.2,Miley Achvmt SEC MS,Special Education,7.4,1,YES,-,-,-,NO,NO,YES,YES,NO,<5,<5,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,65.0,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02916.3,Miley Achvmt SEC HS,Special Education,1.2,Not Rated,YES,-,<5,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,-,27.2,-,92.5,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02917.1,Miley Achvmt ES,Special Education,3.3,Not Rated,YES,-,-,-,-,N/A,YES,YES,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31.5,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02919.2,Summit View JSHS MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02919.3,Summit View JSHS HS,Alternative,14.2,Not Rated,NO,-,-,N/A,-,N/A,YES,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,-,-,N/A,<5,<5,<5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02922.3,Burk Horizon SW HS,Alternative,65.7,Not Rated,YES,-,-,-,-,-,NO,NO,NO,N/A,N/A,-,-,N/A,-,-,-,-,85.7,83.0,62.0,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02923.3,Global Community HS,Alternative,20,1,NO,<5,<5,<5,YES,YES,NO,NO,NO,N/A,N/A,8.8,8.8,N/A,50.0,38.1,30.9,15.0,50.0,72.4,11.2,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02924.3,Cowan Sunset SE HS,Alternative,0,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,46.6,46.1,-,YES,6,NO,N/A,NO,N/A
2024,02,Clark,02926.1,Desert Willow ES,Special Education,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02927.2,Desert Willow JSHS MS,Special Education,N/A,Not Rated,NO,N/A,N/A,N/A,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02927.3,Desert Willow JSHS HS,Special Education,0,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,-,-,N/A,<5,-,-,YES,4,NO,N/A,NO,N/A
2024,02,Clark,02928.2,South Cont JSHS MS,Alternative,15.3,Not Rated,YES,N/A,N/A,N/A,NO,NO,YES,YES,NO,N/A,N/A,N/A,N/A,61.5,N/A,N/A,N/A,N/A,N/A,N/A,54.5,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02928.3,South Cont JSHS HS,Alternative,0,Not Rated,YES,-,-,N/A,-,N/A,YES,YES,NO,N/A,N/A,-,-,N/A,-,N/A,N/A,-,7.1,-,69.5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02932.2,Cowan Behavior MS,Alternative,6.6,Not Rated,YES,N/A,N/A,N/A,NO,NO,YES,YES,NO,N/A,N/A,N/A,N/A,61.7,N/A,N/A,N/A,N/A,N/A,N/A,91.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02932.3,Cowan Behavior HS,Alternative,1.6,Not Rated,YES,-,-,N/A,NO,NO,YES,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,<5,-,81.2,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02933.2,Peterson Behavior MS,Alternative,7.6,Not Rated,YES,-,-,-,NO,NO,YES,YES,NO,-,-,N/A,N/A,50.0,N/A,N/A,N/A,N/A,N/A,N/A,51.7,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02933.3,Peterson Behavior HS,Alternative,0,Not Rated,YES,-,-,-,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,-,N/A,N/A,-,22.7,38.8,70.5,YES,5,NO,N/A,NO,N/A
2024,02,Clark,02935.1,Variety ES,Special Education,3.3,Not Rated,YES,<5,<5,-,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57.6,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02939.1,Juvenile Det ES,Correctional,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02955.3,Desert Rose ALT HS,Alternative,3.1,1,YES,<5,<5,N/A,NO,NO,YES,YES,NO,N/A,N/A,-,-,N/A,N/A,22.9,<4.5,<5,50.0,38.7,73.6,YES,6,NO,N/A,NO,N/A
2024,02,Clark,02957.2,Mission MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,02,Clark,02957.3,Mission HS,Alternative,10,1,YES,8.3,<5,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,-,70.8,55.0,42.8,YES,3,NO,N/A,NO,N/A
2024,03,Douglas,03201.1,Gardnerville ES,Regular,42.5,2,NO,54.5,46.5,14.7,YES,YES,NO,NO,NO,43.5,27.7,52.3,52.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03202.1,Zephyr Cove ES,Regular,18.3,1,NO,36.6,35.0,7.6,YES,YES,NO,NO,NO,35.4,22.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34.9,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03205.1,Meneley  ES,Regular,32.5,2,YES,34.6,26.0,12.0,YES,YES,NO,NO,NO,34.9,24.3,70.0,70.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.6,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03206.1,Jacks Valley ES,Regular,34,2,YES,41.2,32.8,23.6,YES,YES,NO,NO,NO,35.4,21.8,70.8,70.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.1,NO,N/A,NO,N/A,YES,2
2024,03,Douglas,03207.1,Scarselli ES,Regular,55.5,3,NO,46.3,41.2,14.9,YES,YES,NO,NO,NO,51.8,45.0,18.1,18.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.1,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03209.1,Pinon Hills ES,Regular,93.3,5,NO,70.0,70.0,17.7,YES,YES,NO,NO,NO,75.0,66.6,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.2,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03210.1,Minden ES,Regular,24.5,1,NO,38.4,33.1,21.1,YES,YES,NO,NO,NO,35.3,25.0,23.0,23.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.7,NO,N/A,NO,N/A,YES,1
2024,03,Douglas,03301.2,Carson Valley MS,Regular,46,2,NO,38.4,32.7,27.6,YES,YES,NO,NO,NO,36.0,33.3,23.5,23.5,93.8,N/A,N/A,N/A,N/A,N/A,N/A,17.1,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03302.2,Pau Wa Lu MS,Regular,27,1,YES,30.0,19.8,35.5,YES,YES,NO,NO,NO,26.3,18.0,14.2,14.2,>95,N/A,N/A,N/A,N/A,N/A,N/A,18.0,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03501.3,Douglas HS,Regular,78.5,4,NO,45.9,25.2,33.4,YES,YES,YES,YES,NO,N/A,N/A,27.9,27.9,N/A,94.5,83.8,69.7,48.7,91.8,93.3,21.4,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03502.2,Whittell MS,Regular,80,5,NO,65.1,46.9,25.0,YES,YES,NO,NO,NO,63.4,49.2,N/A,N/A,78.5,N/A,N/A,N/A,N/A,N/A,N/A,20.5,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03502.3,Whittell HS,Regular,90,5,NO,63.6,40.9,38.4,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,-,-,56.5,>95,94.7,28.1,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03503.2,Jacobsen MS,Correctional,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03503.3,Jacobsen HS,Correctional,16.6,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,18.1,-,<5,YES,5,NO,N/A,NO,N/A
2024,03,Douglas,03504.3,ASPIRE HS,Alternative,7.3,1,NO,26.3,13.1,-,NO,NO,YES,NO,NO,N/A,N/A,-,-,N/A,-,43.4,<4.5,-,30.7,47.8,61.9,YES,4,NO,N/A,NO,N/A
2024,03,Douglas,03601.2,Douglas Online MS,Alternative,31.3,2,NO,-,-,-,-,N/A,YES,YES,NO,50.0,15.3,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,50.0,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03901.1,Douglas Alternative ES,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03901.2,Douglas Alternative MS,Alternative,N/A,Not Rated,NO,N/A,N/A,N/A,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,03,Douglas,03901.3,Douglas Alternative HS,Alternative,N/A,Not Rated,NO,N/A,N/A,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04104.1,Independence Vly ES,Regular,5,Not Rated,NO,20.0,20.0,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04104.2,Independence Vly MS,Regular,100,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04105.1,Jackpot ES,Regular,22.5,1,YES,27.7,16.6,-,YES,YES,NO,NO,NO,36.0,12.0,20.0,20.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16.1,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04107.1,Montello ES,Regular,5,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04107.2,Montello MS,Regular,N/A,Not Rated,NO,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04108.1,Mound Valley ES,Regular,5,Not Rated,NO,30.0,<5,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04108.2,Mound Valley MS,Regular,4,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04111.1,Ruby Valley ES,Regular,93.3,Not Rated,NO,50.0,57.1,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04111.2,Ruby Valley MS,Regular,23.6,1,NO,45.4,9.0,-,-,-,NO,NO,NO,45.4,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04120.1,Liberty Peak ES,Regular,28.8,2,NO,39.1,37.3,12.0,YES,YES,YES,NO,NO,32.1,28.2,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.0,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04202.1,Elko Grammar ES,Regular,29,2,YES,29.6,37.9,N/A,YES,YES,NO,NO,NO,40.0,36.0,41.1,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.7,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04203.1,Northside ES,Regular,21,1,YES,38.6,34.4,N/A,YES,YES,YES,NO,NO,32.2,12.9,39.2,39.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.8,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04204.1,Southside ES,Regular,60,3,YES,36.3,34.4,N/A,YES,YES,YES,YES,NO,47.8,54.4,53.5,53.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22.9,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04205.1,Carlin ES,Regular,17.7,1,NO,21.1,12.0,<5,YES,YES,NO,NO,NO,24.0,17.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.9,NO,N/A,NO,N/A,YES,2
2024,04,Elko,04206.1,Owyhee ES,Regular,6.6,1,YES,5.5,<5,<5,NO,NO,YES,YES,NO,5.7,<5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,49.1,YES,6,NO,N/A,NO,N/A
2024,04,Elko,04207.1,Wells ES,Regular,46.5,2,NO,39.3,35.0,<5,NO,NO,YES,YES,NO,40.3,46.7,52.6,52.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10.9,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04208.1,W Wendover ES,Regular,20,1,YES,22.1,23.9,<5,YES,YES,NO,NO,NO,29.0,27.2,32.5,32.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19.6,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04209.1,Mtn View ES,Regular,48.5,2,NO,41.9,42.3,N/A,YES,YES,YES,YES,NO,42.3,40.6,56.4,56.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.9,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04210.1,Spring Creek ES,Regular,33.8,2,NO,45.2,40.0,13.9,YES,YES,NO,NO,NO,47.8,26.8,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.4,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04211.1,Sage ES,Regular,24,1,NO,33.1,27.7,5.9,YES,YES,YES,NO,NO,28.6,18.7,72.7,72.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.5,NO,N/A,NO,N/A,YES,2
2024,04,Elko,04213.1,Flagview Intermediate ES,Regular,29.4,2,NO,38.4,32.0,7.0,YES,YES,NO,NO,NO,42.2,33.9,34.7,34.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23.9,NO,N/A,YES,N/A,NO,N/A
2024,04,Elko,04501.2,Carlin JHS MS,Regular,25.5,1,NO,28.8,11.5,16.0,YES,YES,NO,NO,NO,34.0,10.8,N/A,N/A,51.8,N/A,N/A,N/A,N/A,N/A,N/A,19.2,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04502.2,Wells JHS MS,Regular,33.8,2,NO,45.8,25.0,22.7,YES,YES,YES,YES,NO,35.5,20.0,-,-,86.9,N/A,N/A,N/A,N/A,N/A,N/A,8.1,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04503.2,Adobe MS,Regular,31,2,NO,31.2,21.3,33.7,YES,YES,YES,NO,NO,30.6,19.5,38.7,38.7,75.5,N/A,N/A,N/A,N/A,N/A,N/A,24.8,NO,N/A,NO,N/A,YES,1
2024,04,Elko,04504.2,Spring Creek MS,Regular,22.7,1,NO,29.0,20.6,36.8,NO,YES,YES,NO,NO,25.0,21.2,-,-,84.6,N/A,N/A,N/A,N/A,N/A,N/A,27.5,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04505.2,Jackpot JHS MS,Regular,30.5,2,YES,42.8,14.2,-,-,N/A,NO,NO,NO,18.1,27.2,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,46.6,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04506.2,Owyhee JHS MS,Regular,12.2,1,YES,<5,<5,<5,NO,NO,YES,YES,NO,<5,<5,-,-,65.0,N/A,N/A,N/A,N/A,N/A,N/A,41.0,YES,6,NO,N/A,NO,N/A
2024,04,Elko,04507.2,W Wendover MS,Regular,24,1,YES,22.7,14.8,6.8,YES,YES,NO,NO,NO,25.1,14.8,28.8,28.8,81.0,N/A,N/A,N/A,N/A,N/A,N/A,28.9,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04601.3,Carlin HS,Regular,53.3,3,NO,28.5,<5,35.7,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,82.6,55.5,27.7,50.0,88.8,83.3,31.5,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04602.3,Wells HS,Regular,77.7,4,NO,39.1,17.3,35.7,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,88.0,84.0,45.8,>95,>95,19.5,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04603.2,Elko MS,Regular,N/A,Not Rated,NO,N/A,N/A,N/A,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04603.3,Elko HS,Regular,58.5,3,NO,39.1,10.9,16.3,YES,YES,YES,NO,NO,N/A,N/A,19.4,19.4,N/A,83.8,74.1,43.1,38.9,84.6,81.8,25.9,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04604.3,Owyhee HS,Regular,16.4,Not Rated,YES,-,-,7.1,-,N/A,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,92.3,21.0,10.5,54.5,55.0,68.0,61.9,YES,1,NO,N/A,NO,N/A
2024,04,Elko,04605.3,Jackpot HS,Regular,55.3,3,NO,16.6,8.3,14.2,-,N/A,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,-,-,38.4,>95,-,42.8,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04606.3,Spring Creek HS,Regular,70,4,NO,43.1,17.7,19.7,YES,YES,YES,NO,NO,N/A,N/A,-,-,N/A,86.6,80.5,43.5,46.4,92.9,91.5,30.2,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04607.3,W Wendover HS,Regular,52,3,YES,24.5,5.7,22.9,NO,NO,YES,NO,NO,N/A,N/A,16.6,16.6,N/A,90.6,47.3,7.8,40.2,95.0,94.7,26.8,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04610.1,NE NV Virtual ES,Regular,0,Not Rated,NO,35.8,22.2,20.0,-,-,YES,YES,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04610.2,NE NV Virtual MS,Regular,62.8,3,NO,-,-,-,NO,NO,YES,YES,NO,52.3,20.0,N/A,N/A,53.8,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04610.3,NE NV Virtual HS,Regular,21.2,1,NO,45.1,7.5,-,-,NO,YES,YES,NO,N/A,N/A,-,-,N/A,-,9.0,<4.5,8.3,72.7,73.5,<5,NO,N/A,NO,N/A,NO,N/A
2024,04,Elko,04908.3,Battle Born Academy HS,Alternative,0,Not Rated,NO,N/A,N/A,-,YES,YES,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,N/A,-,-,-,40.0,-,-,YES,1,NO,N/A,NO,N/A
2024,05,Esmeralda,05101.1,Dyer ES,Regular,7.6,1,YES,-,-,-,-,N/A,NO,NO,NO,<5,26.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.0,YES,1,NO,N/A,NO,N/A
2024,05,Esmeralda,05101.2,Dyer MS,Regular,22.3,1,YES,-,-,-,-,N/A,NO,NO,NO,26.3,<5,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,40.0,YES,2,NO,N/A,NO,N/A
2024,05,Esmeralda,05102.1,Goldfield ES,Regular,25.3,1,YES,-,-,-,-,N/A,NO,NO,NO,30.0,27.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.3,NO,N/A,NO,N/A,NO,N/A
2024,05,Esmeralda,05102.2,Goldfield MS,Regular,28.1,1,YES,-,-,-,-,-,NO,NO,NO,38.4,23.5,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,05,Esmeralda,05103.1,Silver Peak ES,Regular,43.3,Not Rated,NO,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,05,Esmeralda,05103.2,Silver Peak MS,Regular,100,Not Rated,NO,-,-,-,-,-,YES,NO,NO,-,-,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,05,Esmeralda,05501.3,Esmeralda Virtual HS,Alternative,100,Not Rated,NO,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,N/A,-,-,-,N/A,-,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2024,06,Eureka,06101.1,Crescent Valley ES,Regular,43.8,2,NO,50.0,38.8,-,-,N/A,NO,NO,NO,54.5,27.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.5,NO,N/A,NO,N/A,NO,N/A
2024,06,Eureka,06103.1,Eureka ES,Regular,78.8,4,NO,67.5,50.0,17.3,YES,YES,NO,NO,NO,67.2,54.5,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.5,NO,N/A,NO,N/A,NO,N/A
2024,06,Eureka,06601.2,Eureka MS,Regular,50,3,NO,50.0,32.7,48.4,YES,YES,NO,NO,NO,46.2,22.2,N/A,N/A,>95,N/A,N/A,N/A,N/A,N/A,N/A,17.8,NO,N/A,NO,N/A,NO,N/A
2024,06,Eureka,06601.3,Eureka HS,Regular,66.6,3,NO,48.4,32.3,32.0,YES,YES,NO,NO,NO,N/A,N/A,-,-,N/A,100.0,50.0,23.0,47.0,>95,>95,21.5,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07101.1,Denio ES,Regular,10,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07101.2,Denio MS,Regular,100,Not Rated,YES,-,-,N/A,-,-,NO,NO,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07103.1,Kings River ES,Regular,100,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07103.2,Kings River MS,Regular,100,Not Rated,YES,-,-,-,-,-,NO,NO,NO,-,-,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07104.1,Orovada ES,Regular,61.5,3,YES,45.4,45.4,-,-,N/A,NO,NO,NO,60.0,53.3,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28.0,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07104.2,Orovada MS,Regular,85.4,5,YES,-,-,-,-,-,NO,NO,NO,68.7,37.5,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2024,07,Humboldt,07105.1,Paradise Valley ES,Regular,83,4,YES,90.0,50.0,-,-,N/A,NO,NO,NO,66.6,53.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41.1,NO,N/A,NO,N/A,NO,N/A
