SCHOOL_ID,SCHOOL_YEAR,SCHOOL_NAME,TOTAL_ENROLLMENT,CHRONIC_ABSENTEEISM_RATE,ABSENTEEISM_TIER,ELA_PCT_PROFICIENT,ELA_SUPPRESSED,MATH_PCT_PROFICIENT,MATH_SUPPRESSED,DBT_UPDATED_AT
2295,2021,Doris M Reed Elementary School,656,52,Critical,25,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2295,2022,Doris M Reed Elementary School,655,50,Critical,27,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2295,2023,Doris M Reed Elementary School,604,41,Critical,29,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2295,2024,Doris M Reed Elementary School,578,35,Critical,30,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2296,2020,Marion B Earl Elementary School,510,19,Moderate,31,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2296,2021,Marion B Earl Elementary School,497,37,Critical,30,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2296,2022,Marion B Earl Elementary School,505,34,Critical,33,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2296,2023,Marion B Earl Elementary School,528,26,High,34,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2296,2024,Marion B Earl Elementary School,522,20,High,46,FALSE,36,FALSE,2026-06-23 16:30:42.783 -0700
2297,2020,Edna F Hinman Elementary School,398,30,Critical,26,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2297,2021,Edna F Hinman Elementary School,380,42,Critical,37,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2297,2022,Edna F Hinman Elementary School,372,34,Critical,26,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2297,2023,Edna F Hinman Elementary School,373,33,Critical,29,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2297,2024,Edna F Hinman Elementary School,363,29,High,34,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2298,2020,Estes M McDoniel Elementary School,451,19,Moderate,48,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2298,2021,Estes M McDoniel Elementary School,413,22,High,51,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2298,2022,Estes M McDoniel Elementary School,393,24,High,56,FALSE,51,FALSE,2026-06-23 16:30:42.783 -0700
2298,2023,Estes M McDoniel Elementary School,416,17,Moderate,66,FALSE,60,FALSE,2026-06-23 16:30:42.783 -0700
2298,2024,Estes M McDoniel Elementary School,388,13,Moderate,66,FALSE,63,FALSE,2026-06-23 16:30:42.783 -0700
2299,2020,Odyssey Charter Schools K-5 Elementary School,434,7,Low,52,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2299,2021,Odyssey Charter Schools K-5 Elementary School,425,10,Moderate,49,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2299,2022,Odyssey Charter Schools K-5 Elementary School,366,6,Low,50,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2299,2023,Odyssey Charter Schools K-5 Elementary School,331,,Critical,58,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2299,2024,Odyssey Charter Schools K-5 Elementary School,357,,Critical,64,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2300,2020,Ollie Detwiler Elementary School,666,47,Critical,21,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2300,2021,Ollie Detwiler Elementary School,579,49,Critical,25,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2300,2022,Ollie Detwiler Elementary School,528,42,Critical,25,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2300,2023,Ollie Detwiler Elementary School,555,38,Critical,15,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2300,2024,Ollie Detwiler Elementary School,604,29,High,21,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2301,2020,Ed Von Tobel Middle School,1149,59,Critical,24,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2301,2021,Ed Von Tobel Middle School,1051,51,Critical,23,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2301,2022,Ed Von Tobel Middle School,968,49,Critical,23,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2301,2023,Ed Von Tobel Middle School,888,44,Critical,17,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2301,2024,Ed Von Tobel Middle School,866,37,Critical,23,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2302,2020,Frank F Garside Junior High School,1240,56,Critical,18,FALSE,5,FALSE,2026-06-23 16:30:42.783 -0700
2302,2021,Frank F Garside Junior High School,1140,44,Critical,24,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2302,2022,Frank F Garside Junior High School,1079,44,Critical,20,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2302,2023,Frank F Garside Junior High School,1078,39,Critical,21,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2302,2024,Frank F Garside Junior High School,1017,26,High,28,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2303,2020,Hyde Park Middle School,1602,28,High,61,FALSE,52,FALSE,2026-06-23 16:30:42.783 -0700
2303,2021,Hyde Park Middle School,1475,33,Critical,57,FALSE,48,FALSE,2026-06-23 16:30:42.783 -0700
2303,2022,Hyde Park Middle School,1387,22,High,55,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2303,2023,Hyde Park Middle School,1339,12,Moderate,52,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2303,2024,Hyde Park Middle School,1371,15,Moderate,51,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2304,2020,James Cashman Middle School,1444,50,Critical,29,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2304,2021,James Cashman Middle School,1294,45,Critical,32,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2304,2022,James Cashman Middle School,1189,45,Critical,28,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2304,2023,James Cashman Middle School,1079,44,Critical,24,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2304,2024,James Cashman Middle School,1043,20,High,32,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2305,2020,J D Smith Middle School,1083,57,Critical,,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2305,2021,J D Smith Middle School,1122,50,Critical,26,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2305,2022,J D Smith Middle School,1254,50,Critical,19,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2305,2023,J D Smith Middle School,1244,41,Critical,17,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2305,2024,J D Smith Middle School,1181,41,Critical,19,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2306,2020,J Harold Brinley Middle School,1033,44,Critical,22,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2306,2021,J Harold Brinley Middle School,954,47,Critical,27,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2306,2022,J Harold Brinley Middle School,929,46,Critical,24,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2306,2023,J Harold Brinley Middle School,885,40,Critical,21,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2306,2024,J Harold Brinley Middle School,885,34,Critical,24,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2307,2020,Jim Bridger Middle School,1403,38,Critical,29,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2307,2021,Jim Bridger Middle School,1280,43,Critical,27,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2307,2022,Jim Bridger Middle School,1123,45,Critical,23,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2307,2023,Jim Bridger Middle School,1095,34,Critical,25,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2307,2024,Jim Bridger Middle School,1072,24,High,28,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2308,2020,John C Fremont Professional Development Middle School,843,31,Critical,13,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2308,2021,John C Fremont Professional Development Middle School,785,49,Critical,23,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2308,2022,John C Fremont Professional Development Middle School,660,41,Critical,27,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2308,2023,John C Fremont Professional Development Middle School,663,20,High,33,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2308,2024,John C Fremont Professional Development Middle School,651,10,Moderate,48,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2309,2020,K O Knudson Academy of the Arts,1335,44,Critical,38,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2309,2021,K O Knudson Academy of the Arts,1239,39,Critical,46,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2309,2022,K O Knudson Academy of the Arts,1215,40,Critical,37,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2309,2023,K O Knudson Academy of the Arts,1175,32,Critical,42,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2309,2024,K O Knudson Academy of the Arts,1176,24,High,41,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2310,2020,Robert O Gibson Leadership Academy Middle School,1264,48,Critical,26,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2310,2021,Robert O Gibson Leadership Academy Middle School,1240,35,Critical,33,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2310,2022,Robert O Gibson Leadership Academy Middle School,1195,36,Critical,30,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2310,2023,Robert O Gibson Leadership Academy Middle School,1142,30,Critical,30,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2310,2024,Robert O Gibson Leadership Academy Middle School,1152,27,High,37,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2311,2020,Roy W Martin Middle School,1498,53,Critical,31,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2311,2021,Roy W Martin Middle School,1391,43,Critical,30,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2311,2022,Roy W Martin Middle School,1271,50,Critical,25,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2311,2023,Roy W Martin Middle School,1199,41,Critical,27,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2311,2024,Roy W Martin Middle School,1136,38,Critical,28,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2312,2020,William E Orr Middle School,931,61,Critical,18,FALSE,,TRUE,2026-06-23 16:30:42.783 -0700
2312,2021,William E Orr Middle School,851,55,Critical,21,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2312,2022,William E Orr Middle School,815,51,Critical,23,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2312,2023,William E Orr Middle School,854,49,Critical,15,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2312,2024,William E Orr Middle School,919,46,Critical,17,FALSE,5,FALSE,2026-06-23 16:30:42.783 -0700
2313,2020,Lyal Burkholder Academy of Environmental Science,605,53,Critical,36,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2313,2021,Lyal Burkholder Academy of Environmental Science,571,45,Critical,31,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2313,2022,Lyal Burkholder Academy of Environmental Science,479,46,Critical,31,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2313,2023,Lyal Burkholder Academy of Environmental Science,498,40,Critical,31,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2313,2024,Lyal Burkholder Academy of Environmental Science,495,24,High,51,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2314,2020,C W Woodbury Middle School,857,62,Critical,28,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2314,2021,C W Woodbury Middle School,836,46,Critical,30,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2314,2022,C W Woodbury Middle School,784,45,Critical,23,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2314,2023,C W Woodbury Middle School,769,42,Critical,19,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2314,2024,C W Woodbury Middle School,767,38,Critical,27,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2315,2020,Dell H Robison Middle School,1129,52,Critical,15,FALSE,,TRUE,2026-06-23 16:30:42.783 -0700
2315,2021,Dell H Robison Middle School,883,49,Critical,27,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2315,2022,Dell H Robison Middle School,760,46,Critical,23,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2315,2023,Dell H Robison Middle School,726,31,Critical,21,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2315,2024,Dell H Robison Middle School,626,18,Moderate,26,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2316,2020,Helen C Cannon Junior High School,940,44,Critical,26,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2316,2021,Helen C Cannon Junior High School,839,47,Critical,28,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2316,2022,Helen C Cannon Junior High School,746,40,Critical,25,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2316,2023,Helen C Cannon Junior High School,782,38,Critical,20,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2316,2024,Helen C Cannon Junior High School,730,33,Critical,25,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2317,2020,Kenny C Guinn Middle School,1174,41,Critical,43,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2317,2021,Kenny C Guinn Middle School,1098,32,Critical,47,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2317,2022,Kenny C Guinn Middle School,1045,29,High,41,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2317,2023,Kenny C Guinn Middle School,1047,26,High,42,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2317,2024,Kenny C Guinn Middle School,1069,18,Moderate,48,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2318,2020,Elton M Garrett Junior High School,421,32,Critical,45,FALSE,28,FALSE,2026-06-23 16:30:42.783 -0700
2318,2021,Elton M Garrett Junior High School,353,30,Critical,60,FALSE,43,FALSE,2026-06-23 16:30:42.783 -0700
2318,2022,Elton M Garrett Junior High School,380,32,Critical,51,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2318,2023,Elton M Garrett Junior High School,414,24,High,55,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2318,2024,Elton M Garrett Junior High School,399,24,High,61,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2319,2020,B Mahlon Brown Junior High School,1018,41,Critical,39,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2319,2021,B Mahlon Brown Junior High School,938,41,Critical,41,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2319,2022,B Mahlon Brown Junior High School,804,40,Critical,39,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2319,2023,B Mahlon Brown Junior High School,779,40,Critical,35,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2319,2024,B Mahlon Brown Junior High School,783,37,Critical,40,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2320,2020,Sandy Valley JR/SR High School,175,34,Critical,24,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2320,2021,Sandy Valley JR/SR High School,171,32,Critical,35,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2320,2022,Sandy Valley JR/SR High School,188,35,Critical,26,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2320,2023,Sandy Valley JR/SR High School,196,31,Critical,21,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2320,2024,Sandy Valley JR/SR High School,188,29,High,37,FALSE,21,FALSE,2026-06-23 16:30:42.783 -0700
2321,2020,Laughlin JR/SR High School,380,61,Critical,20,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2321,2021,Laughlin JR/SR High School,365,50,Critical,31,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2321,2022,Laughlin JR/SR High School,395,45,Critical,38,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2321,2023,Laughlin JR/SR High School,330,40,Critical,34,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2321,2024,Laughlin JR/SR High School,313,40,Critical,30,FALSE,20,FALSE,2026-06-23 16:30:42.783 -0700
2322,2020,Mike OCallaghan Middle School i3 Learn Academy,1457,31,Critical,42,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2322,2021,Mike OCallaghan Middle School i3 Learn Academy,1426,28,High,57,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2322,2022,Mike OCallaghan Middle School i3 Learn Academy,1451,25,High,58,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2322,2023,Mike OCallaghan Middle School i3 Learn Academy,1426,13,Moderate,58,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2322,2024,Mike OCallaghan Middle School i3 Learn Academy,1419,11,Moderate,60,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2323,2020,Walter Johnson Junior High School Academy of International Studies,1597,31,Critical,47,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2323,2021,Walter Johnson Junior High School Academy of International Studies,1487,36,Critical,54,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2323,2022,Walter Johnson Junior High School Academy of International Studies,1356,35,Critical,48,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2323,2023,Walter Johnson Junior High School Academy of International Studies,1298,29,High,47,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2323,2024,Walter Johnson Junior High School Academy of International Studies,1329,24,High,52,FALSE,33,FALSE,2026-06-23 16:30:42.783 -0700
2324,2020,Barbara & Hank Greenspun Junior High School,1523,30,Critical,57,FALSE,30,FALSE,2026-06-23 16:30:42.783 -0700
2324,2021,Barbara & Hank Greenspun Junior High School,1423,31,Critical,50,FALSE,29,FALSE,2026-06-23 16:30:42.783 -0700
2324,2022,Barbara & Hank Greenspun Junior High School,1326,31,Critical,50,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2324,2023,Barbara & Hank Greenspun Junior High School,1341,28,High,49,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2324,2024,Barbara & Hank Greenspun Junior High School,1312,26,High,51,FALSE,34,FALSE,2026-06-23 16:30:42.783 -0700
2325,2020,Theron L Swainston Middle School,1098,62,Critical,27,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2325,2021,Theron L Swainston Middle School,1135,48,Critical,23,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2325,2022,Theron L Swainston Middle School,1041,47,Critical,22,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2325,2023,Theron L Swainston Middle School,1036,31,Critical,19,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2325,2024,Theron L Swainston Middle School,1020,28,High,27,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2326,2020,Thurman White Academy of the Arts Middle School,1647,32,Critical,57,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2326,2021,Thurman White Academy of the Arts Middle School,1578,29,High,64,FALSE,31,FALSE,2026-06-23 16:30:42.783 -0700
2326,2022,Thurman White Academy of the Arts Middle School,1585,25,High,67,FALSE,32,FALSE,2026-06-23 16:30:42.783 -0700
2326,2023,Thurman White Academy of the Arts Middle School,1533,19,Moderate,64,FALSE,35,FALSE,2026-06-23 16:30:42.783 -0700
2326,2024,Thurman White Academy of the Arts Middle School,1501,18,Moderate,68,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2327,2020,Ernest Becker Middle School,1276,22,High,49,FALSE,23,FALSE,2026-06-23 16:30:42.783 -0700
2327,2021,Ernest Becker Middle School,1214,42,Critical,47,FALSE,24,FALSE,2026-06-23 16:30:42.783 -0700
2327,2022,Ernest Becker Middle School,1127,29,High,45,FALSE,26,FALSE,2026-06-23 16:30:42.783 -0700
2327,2023,Ernest Becker Middle School,1044,16,Moderate,36,FALSE,27,FALSE,2026-06-23 16:30:42.783 -0700
2327,2024,Ernest Becker Middle School,1075,9,Low,48,FALSE,25,FALSE,2026-06-23 16:30:42.783 -0700
2328,2020,Grant Sawyer Middle School,1231,54,Critical,28,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2328,2021,Grant Sawyer Middle School,1187,42,Critical,39,FALSE,14,FALSE,2026-06-23 16:30:42.783 -0700
2328,2022,Grant Sawyer Middle School,1142,35,Critical,35,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2328,2023,Grant Sawyer Middle School,1175,22,High,35,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2328,2024,Grant Sawyer Middle School,1149,24,High,41,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2329,2020,Mack Lyon Middle School,394,33,Critical,55,FALSE,42,FALSE,2026-06-23 16:30:42.783 -0700
2329,2021,Mack Lyon Middle School,414,49,Critical,57,FALSE,55,FALSE,2026-06-23 16:30:42.783 -0700
2329,2022,Mack Lyon Middle School,404,40,Critical,54,FALSE,60,FALSE,2026-06-23 16:30:42.783 -0700
2329,2023,Mack Lyon Middle School,410,36,Critical,55,FALSE,58,FALSE,2026-06-23 16:30:42.783 -0700
2329,2024,Mack Lyon Middle School,401,29,High,58,FALSE,54,FALSE,2026-06-23 16:30:42.783 -0700
2330,2020,West Preparatory Institute JR/SR High School,1670,59,Critical,23,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2330,2021,West Preparatory Institute JR/SR High School,1434,45,Critical,25,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2330,2022,West Preparatory Institute JR/SR High School,1231,43,Critical,19,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2330,2023,West Preparatory Institute JR/SR High School,1210,39,Critical,24,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2330,2024,West Preparatory Institute JR/SR High School,1276,33,Critical,22,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2331,2020,Lied STEM Academy Middle School,1682,25,High,56,FALSE,38,FALSE,2026-06-23 16:30:42.783 -0700
2331,2021,Lied STEM Academy Middle School,1643,25,High,61,FALSE,44,FALSE,2026-06-23 16:30:42.783 -0700
2331,2022,Lied STEM Academy Middle School,1601,19,Moderate,61,FALSE,51,FALSE,2026-06-23 16:30:42.783 -0700
2331,2023,Lied STEM Academy Middle School,1564,13,Moderate,60,FALSE,53,FALSE,2026-06-23 16:30:42.783 -0700
2331,2024,Lied STEM Academy Middle School,1567,9,Low,62,FALSE,53,FALSE,2026-06-23 16:30:42.783 -0700
2332,2020,Duane D Keller Middle School,1376,57,Critical,22,FALSE,6,FALSE,2026-06-23 16:30:42.783 -0700
2332,2021,Duane D Keller Middle School,1189,48,Critical,21,FALSE,,TRUE,2026-06-23 16:30:42.783 -0700
2332,2022,Duane D Keller Middle School,1082,48,Critical,20,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2332,2023,Duane D Keller Middle School,1070,46,Critical,19,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2332,2024,Duane D Keller Middle School,1062,43,Critical,26,FALSE,11,FALSE,2026-06-23 16:30:42.783 -0700
2333,2020,Irwin & Susan Molasky Junior High School,1049,40,Critical,22,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2333,2021,Irwin & Susan Molasky Junior High School,932,51,Critical,25,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2333,2022,Irwin & Susan Molasky Junior High School,922,42,Critical,23,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2333,2023,Irwin & Susan Molasky Junior High School,893,36,Critical,22,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2333,2024,Irwin & Susan Molasky Junior High School,912,35,Critical,28,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2334,2020,Charles Silvestri Junior High School,1415,32,Critical,31,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2334,2021,Charles Silvestri Junior High School,1390,40,Critical,36,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2334,2022,Charles Silvestri Junior High School,1258,39,Critical,31,FALSE,15,FALSE,2026-06-23 16:30:42.783 -0700
2334,2023,Charles Silvestri Junior High School,1144,32,Critical,29,FALSE,13,FALSE,2026-06-23 16:30:42.783 -0700
2334,2024,Charles Silvestri Junior High School,1076,27,High,39,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2335,2020,Francis H Cortney Junior High School,1193,59,Critical,20,FALSE,8,FALSE,2026-06-23 16:30:42.783 -0700
2335,2021,Francis H Cortney Junior High School,1118,50,Critical,28,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2335,2022,Francis H Cortney Junior High School,1085,50,Critical,22,FALSE,7,FALSE,2026-06-23 16:30:42.783 -0700
2335,2023,Francis H Cortney Junior High School,1017,48,Critical,19,FALSE,9,FALSE,2026-06-23 16:30:42.783 -0700
2335,2024,Francis H Cortney Junior High School,1014,41,Critical,22,FALSE,12,FALSE,2026-06-23 16:30:42.783 -0700
2336,2020,Indian Springs Middle School,61,70,Critical,37,FALSE,,FALSE,2026-06-23 16:30:42.783 -0700
2336,2021,Indian Springs Middle School,62,42,Critical,45,FALSE,16,FALSE,2026-06-23 16:30:42.783 -0700
2336,2022,Indian Springs Middle School,81,19,Moderate,57,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2336,2023,Indian Springs Middle School,82,32,Critical,51,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2336,2024,Indian Springs Middle School,87,31,Critical,45,FALSE,17,FALSE,2026-06-23 16:30:42.783 -0700
2337,2020,Clifford J Lawrence Junior High School,1385,35,Critical,19,FALSE,10,FALSE,2026-06-23 16:30:42.783 -0700
2337,2021,Clifford J Lawrence Junior High School,1302,42,Critical,41,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2337,2022,Clifford J Lawrence Junior High School,1263,37,Critical,39,FALSE,18,FALSE,2026-06-23 16:30:42.783 -0700
2337,2023,Clifford J Lawrence Junior High School,1289,35,Critical,34,FALSE,19,FALSE,2026-06-23 16:30:42.783 -0700
2337,2024,Clifford J Lawrence Junior High School,1227,28,High,41,FALSE,22,FALSE,2026-06-23 16:30:42.783 -0700
2338,2020,Bob Miller Middle School,1631,20,High,60,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2338,2021,Bob Miller Middle School,1540,23,High,67,FALSE,46,FALSE,2026-06-23 16:30:42.783 -0700
2338,2022,Bob Miller Middle School,1532,24,High,65,FALSE,53,FALSE,2026-06-23 16:30:42.783 -0700
2338,2023,Bob Miller Middle School,1449,21,High,60,FALSE,49,FALSE,2026-06-23 16:30:42.783 -0700
2338,2024,Bob Miller Middle School,1522,18,Moderate,65,FALSE,54,FALSE,2026-06-23 16:30:42.783 -0700
2339,2020,Sig Rogich Middle School,1723,15,Moderate,72,FALSE,45,FALSE,2026-06-23 16:30:42.783 -0700
2339,2021,Sig Rogich Middle School,1567,24,High,73,FALSE,50,FALSE,2026-06-23 16:30:42.783 -0700
2339,2022,Sig Rogich Middle School,1587,26,High,67,FALSE,54,FALSE,2026-06-23 16:30:42.783 -0700
2339,2023,Sig Rogich Middle School,1668,21,High,67,FALSE,56,FALSE,2026-06-23 16:30:42.783 -0700
2339,2024,Sig Rogich Middle School,1636,18,Moderate,72,FALSE,62,FALSE,2026-06-23 16:30:42.783 -0700
