organization_code,school_name,school_year,num_students_enrolled,math_num_tested,math_pct_not_tested,math_pct_tested,math_pct_proficient,math_pct_emergent,math_pct_approaches,math_pct_meets,math_pct_exceeds,ela_num_tested,ela_pct_not_tested,ela_pct_tested,ela_pct_proficient,ela_pct_emergent,ela_pct_approaches,ela_pct_meets,ela_pct_exceeds,sci_num_tested,sci_pct_proficient,sci_pct_emergent,sci_pct_approaches,sci_pct_meets,sci_pct_exceeds
02129,"Helen Herr Elementary School",2023-2024,283,283,<5,>95,22.9,47.7,29.3,14.4,8.4,283,<5,>95,28.9,48.7,22.2,16.9,12.0,-,-,-,-,-,-
02129,"Helen Herr Elementary School",2024-2025,299,299,<5,>95,33.7,38.4,27.7,16.0,17.7,299,<5,>95,36.7,34.1,29.0,22.4,14.3,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2015-2016,316,286,,90.5,40.2,30.7,29.0,27.6,12.5,286,,90.5,43.0,30.0,26.9,29.3,13.6,87,36.7,--,34.4,32.1,-
02130,"Jack Dailey Elementary School",2016-2017,358,309,,86.3,47.2,21.6,31.0,29.7,17.4,309,,86.3,44.3,29.1,26.5,24.9,19.4,104,16.3,40.3,43.2,--,-
02130,"Jack Dailey Elementary School",2017-2018,367,320,,87.1,43.4,26.8,29.6,20.9,22.5,319,,86.9,44.5,30.4,25.0,26.9,17.5,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2018-2019,338,299,11.5,88.4,46.4,26.7,26.7,20.0,26.4,300,11.2,88.7,51.0,26.0,23.0,26.3,24.6,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2020-2021,326,246,24.5,75.4,19.1,64.2,16.6,10.1,8.9,249,23.6,76.3,26.5,50.6,22.8,18.8,7.6,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2021-2022,294,291,<5,>95,17.5,60.4,21.9,10.3,7.2,293,<5,>95,26.6,51.8,21.5,18.4,8.1,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2022-2023,254,252,<5,>95,25.0,52.7,22.2,16.6,8.3,251,<5,>95,35.8,39.0,25.0,19.1,16.7,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2023-2024,220,219,<5,>95,22.8,56.6,20.5,11.8,10.9,219,<5,>95,30.5,45.2,24.2,18.7,11.8,-,-,-,-,-,-
02130,"Jack Dailey Elementary School",2024-2025,214,214,<5,>95,23.3,51.4,25.2,16.3,7.0,214,<5,>95,32.7,44.8,22.4,19.6,13.0,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2015-2016,272,258,,94.8,25.9,44.1,29.8,17.4,8.5,258,,94.8,33.7,37.9,28.2,19.7,13.9,88,44.3,--,34.0,38.6,-
02131,"Kirk Adams Elementary School",2016-2017,280,260,,92.8,26.1,41.5,32.3,16.5,9.6,260,,92.8,38.8,33.4,27.6,22.3,16.5,85,-,57.6,32.9,-,-
02131,"Kirk Adams Elementary School",2017-2018,269,260,,>95,35.0,32.3,32.6,22.3,12.6,260,,>95,39.6,33.8,26.5,21.9,17.6,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2018-2019,245,230,6.1,93.8,41.7,33.4,24.7,27.8,13.9,231,5.7,94.2,43.7,31.6,24.6,25.1,18.6,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2020-2021,199,175,12.0,87.9,12.5,58.8,28.5,--,-,173,13.0,86.9,26.5,47.9,25.4,16.1,10.4,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2021-2022,213,212,<5,>95,21.2,52.3,26.4,15.5,5.6,212,<5,>95,29.7,47.1,23.1,19.8,9.9,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2022-2023,212,212,<5,>95,16.0,59.9,24.0,10.3,5.6,211,<5,>95,28.4,52.6,18.9,17.5,10.9,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2023-2024,211,211,<5,>95,22.2,53.5,24.1,12.7,9.4,211,<5,>95,28.9,49.2,21.8,17.0,11.8,-,-,-,-,-,-
02131,"Kirk Adams Elementary School",2024-2025,175,175,<5,>95,24.5,53.1,22.2,11.4,13.1,175,<5,>95,32.0,45.1,22.8,13.7,18.2,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2015-2016,338,309,,91.4,39.8,20.7,39.4,23.6,16.1,310,,91.7,54.8,20.6,24.5,33.2,21.6,94,71.2,-,--,44.6,26.5
02132,"Ernest J May Elementary School",2016-2017,347,311,,89.6,45.3,24.7,29.9,27.3,18.0,311,,89.6,63.9,15.4,20.5,31.5,32.4,104,37.5,31.7,30.7,--,-
02132,"Ernest J May Elementary School",2017-2018,334,308,,92.2,48.3,24.3,27.2,31.8,16.5,308,,92.2,61.3,13.6,25.0,34.0,27.2,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2018-2019,291,262,9.9,90.0,54.9,19.4,25.5,33.5,21.3,262,9.9,90.0,60.3,16.7,22.9,32.0,28.2,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2020-2021,268,154,42.5,57.4,16.2,55.8,27.9,--,-,153,42.9,57.0,33.3,43.7,22.8,22.2,11.1,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2021-2022,265,262,<5,>95,34.7,31.6,33.5,20.9,13.7,264,<5,>95,52.6,17.8,29.5,32.5,20.0,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2022-2023,287,287,<5,>95,35.8,33.7,30.3,22.6,13.2,287,<5,>95,47.3,28.9,23.6,26.8,20.5,-,-,-,-,-,-
02132,"Ernest J May Elementary School",2023-2024,300,299,<5,>95,38.1,32.1,29.7,26.7,11.3,299,<5,>95,51.1,27.7,21.0,29.0,22.0,-,-,-,-,-,-
02132,"Ernest May Elementary School",2024-2025,285,284,<5,>95,46.1,23.9,29.9,28.8,17.2,284,<5,>95,59.1,21.1,19.7,32.7,26.4,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2015-2016,274,229,,83.5,24.4,34.9,40.6,14.8,9.6,229,,83.5,50.2,28.3,21.3,31.0,19.2,78,51.2,21.7,26.9,26.9,24.3
02133,"Marc A Kahre Elementary School",2016-2017,256,234,,91.4,32.0,33.7,34.1,24.3,7.6,234,,91.4,44.0,30.7,25.2,27.3,16.6,84,15.4,51.1,33.3,--,-
02133,"Marc A Kahre Elementary School",2017-2018,254,230,,90.5,32.1,33.0,34.7,24.7,7.3,230,,90.5,41.3,29.1,29.5,27.3,13.9,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2018-2019,224,205,8.4,91.5,39.5,29.7,30.7,28.7,10.7,205,8.4,91.5,42.4,32.6,24.8,27.8,14.6,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2020-2021,198,161,18.6,81.3,13.6,56.5,29.8,--,-,162,18.1,81.8,35.1,41.3,23.4,17.2,17.9,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2021-2022,189,184,<5,>95,22.2,45.6,32.0,12.5,9.7,184,<5,>95,35.8,37.5,26.6,19.5,16.3,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2022-2023,209,208,<5,>95,22.1,44.2,33.6,12.9,9.1,208,<5,>95,39.4,34.1,26.4,22.5,16.8,-,-,-,-,-,-
02133,"Marc A Kahre Elementary School",2023-2024,179,179,<5,>95,30.1,39.6,30.1,16.7,13.4,179,<5,>95,36.8,37.9,25.1,25.6,11.1,-,-,-,-,-,-
02133,"Marc Kahre Elementary School",2024-2025,189,184,<5,>95,36.9,39.1,23.9,21.7,15.2,188,<5,>95,39.8,36.1,23.9,21.2,18.6,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2015-2016,348,285,,81.8,32.9,36.8,30.1,24.2,8.7,286,,82.1,38.8,32.1,29.0,23.0,15.7,82,47.5,--,34.1,39.0,-
02134,"Edythe & Lloyd Katz Elementary School",2016-2017,350,304,,86.8,22.0,45.0,32.8,16.7,5.2,305,,87.1,42.2,34.0,23.6,28.1,14.0,100,19.0,44.0,37.0,--,-
02134,"Edythe & Lloyd Katz Elementary School",2017-2018,358,322,,89.9,27.0,41.9,31.0,18.9,8.0,322,,89.9,44.7,24.8,30.4,31.3,13.3,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2018-2019,321,277,13.7,86.2,29.9,38.2,31.7,18.7,11.1,277,13.7,86.2,38.9,33.9,27.0,22.0,16.9,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2020-2021,289,236,18.3,81.6,7.2,72.8,19.9,--,-,236,18.3,81.6,19.4,61.8,18.6,12.7,6.7,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2021-2022,255,247,<5,>95,19.4,52.2,28.3,--,-,240,5.8,94.1,32.0,47.5,20.4,18.3,13.7,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2022-2023,255,251,<5,>95,22.3,47.8,29.8,16.3,5.9,251,<5,>95,26.2,49.8,23.9,16.7,9.5,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2023-2024,253,253,<5,>95,32.8,43.4,23.7,19.3,13.4,253,<5,>95,36.7,39.9,23.3,19.7,16.9,-,-,-,-,-,-
02134,"Edythe & Lloyd Katz Elementary School",2024-2025,274,274,<5,>95,23.3,49.6,27.0,17.5,5.8,272,<5,>95,29.4,43.3,27.2,17.6,11.7,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2015-2016,308,263,,85.3,27.7,38.7,33.4,21.2,6.4,263,,85.3,41.0,30.4,28.5,25.8,15.2,85,44.7,--,32.9,36.4,-
02135,"Helen M Jydstrup Elementary School",2016-2017,350,287,,82.0,40.4,31.0,28.5,28.5,11.8,289,,82.5,48.7,26.2,24.9,29.7,19.0,90,24.4,38.8,36.6,--,-
02135,"Helen M Jydstrup Elementary School",2017-2018,333,264,,79.2,48.1,26.1,25.7,27.6,20.4,264,,79.2,49.2,26.1,24.6,24.6,24.6,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2018-2019,304,254,16.4,83.5,46.8,25.1,27.9,27.9,18.8,256,15.7,84.2,53.5,23.4,23.0,28.5,25.0,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2020-2021,269,193,28.2,71.7,24.8,50.2,24.8,16.5,8.2,197,26.7,73.2,41.6,37.0,21.3,24.3,17.2,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2021-2022,257,252,<5,>95,27.7,46.4,25.7,19.8,7.9,254,<5,>95,37.0,41.7,21.2,21.2,15.7,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2022-2023,279,272,<5,>95,36.0,41.5,22.4,20.9,15.0,276,<5,>95,38.4,43.1,18.4,20.2,18.1,-,-,-,-,-,-
02135,"Helen M Jydstrup Elementary School",2023-2024,248,248,<5,>95,39.1,38.3,22.5,23.7,15.3,248,<5,>95,37.5,36.6,25.8,21.7,15.7,-,-,-,-,-,-
02135,"Helen Jydstrup Elementary School",2024-2025,246,246,<5,>95,51.2,28.8,19.9,25.2,26.0,246,<5,>95,50.4,29.6,19.9,27.2,23.1,-,-,-,-,-,-
02136,"Martha P King Elementary School",2015-2016,457,438,,>95,48.1,15.0,36.7,30.1,18.0,439,,>95,59.2,17.5,23.2,32.3,26.8,138,86.2,-,--,44.2,42.0
02136,"Martha P King Elementary School",2016-2017,424,389,,91.7,48.5,18.7,32.6,31.1,17.4,389,,91.7,62.7,18.5,18.7,37.0,25.7,144,30.5,--,45.8,27.0,-
02136,"Martha P King Elementary School",2017-2018,373,346,,92.7,53.4,21.0,25.4,29.7,23.6,346,,92.7,61.8,16.7,21.3,34.3,27.4,-,-,-,-,-,-
02136,"Martha P King Elementary School",2018-2019,330,308,6.6,93.3,54.2,19.1,26.6,31.4,22.7,308,6.6,93.3,59.4,16.8,23.7,32.4,26.9,-,-,-,-,-,-
02136,"Martha P King Elementary School",2020-2021,321,259,19.3,80.6,33.5,33.2,33.2,19.6,13.8,260,19.0,80.9,43.8,37.6,18.4,25.7,18.0,-,-,-,-,-,-
02136,"Martha P King Elementary School",2021-2022,352,340,<5,>95,44.4,28.5,27.0,22.0,22.3,343,<5,>95,53.9,23.3,22.7,25.3,28.5,-,-,-,-,-,-
02136,"Martha P King Elementary School",2022-2023,354,346,<5,>95,53.7,20.2,26.0,28.9,24.8,347,<5,>95,59.9,21.0,19.0,29.6,30.2,-,-,-,-,-,-
02136,"Martha P King Elementary School",2023-2024,365,365,<5,>95,52.6,22.1,25.2,26.5,26.0,365,<5,>95,56.9,23.0,20.0,24.1,32.8,-,-,-,-,-,-
02136,"Martha P King Elementary School",2024-2025,378,378,<5,>95,58.4,15.8,25.6,30.1,28.3,377,<5,>95,67.1,17.2,15.6,29.1,37.9,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2015-2016,389,357,,91.7,66.9,10.6,22.4,31.3,35.5,357,,91.7,74.5,9.2,16.2,34.1,40.3,109,78.8,9.1,11.9,44.0,34.8
02137,"Selma F Bartlett Elementary School",2016-2017,418,380,,90.9,65.0,9.4,25.5,31.0,33.9,380,,90.9,73.9,10.2,15.7,30.5,43.4,125,52.0,13.6,34.4,44.0,8.0
02137,"Selma F Bartlett Elementary School",2017-2018,428,387,,90.4,60.9,11.8,27.1,32.8,28.1,387,,90.4,72.0,9.3,18.6,31.7,40.3,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2018-2019,413,380,7.9,92.0,59.2,12.6,28.1,29.4,29.7,380,7.9,92.0,73.1,9.4,17.3,30.5,42.6,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2020-2021,328,217,33.8,66.1,26.2,39.6,34.1,16.5,9.6,217,33.8,66.1,53.9,26.7,19.3,28.5,25.3,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2021-2022,325,321,<5,>95,47.6,27.1,25.2,27.7,19.9,323,<5,>95,56.6,23.8,19.5,28.4,28.1,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2022-2023,287,283,<5,>95,46.2,33.2,20.4,24.7,21.5,284,<5,>95,55.2,27.1,17.6,28.5,26.7,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2023-2024,275,275,<5,>95,47.6,28.3,24.0,22.5,25.0,274,<5,>95,56.2,25.9,17.8,27.3,28.8,-,-,-,-,-,-
02137,"Selma F Bartlett Elementary School",2024-2025,243,243,<5,>95,55.9,19.7,24.2,26.7,29.2,243,<5,>95,59.6,19.3,20.9,23.4,36.2,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2015-2016,333,307,,92.1,53.4,11.4,35.1,28.6,24.7,307,,92.1,67.1,12.3,20.5,35.1,31.9,101,73.2,-,--,47.5,25.7
02138,"Patricia A Bendorf Elementary School",2016-2017,349,323,,92.5,54.1,14.5,31.2,31.8,22.2,323,,92.5,68.1,10.5,21.3,31.2,36.8,116,37.9,--,42.2,31.0,-
02138,"Patricia A Bendorf Elementary School",2017-2018,327,300,,91.7,52.3,14.6,33.0,29.3,23.0,299,,91.4,62.8,15.0,22.0,30.1,32.7,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2018-2019,368,311,15.4,84.5,45.3,23.7,30.8,30.5,14.7,310,15.7,84.2,53.8,22.2,23.8,25.8,28.0,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2020-2021,313,192,38.6,61.3,16.6,48.9,34.3,--,-,193,38.3,61.6,41.4,35.7,22.7,27.4,13.9,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2021-2022,292,287,<5,>95,21.2,45.6,33.1,14.9,6.2,287,<5,>95,40.7,35.1,24.0,25.4,15.3,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2022-2023,271,266,<5,>95,27.0,47.7,25.1,19.9,7.1,267,<5,>95,34.0,45.3,20.5,20.2,13.8,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2023-2024,242,241,<5,>95,32.7,46.4,20.7,20.3,12.4,242,<5,>95,40.9,42.5,16.5,22.7,18.1,-,-,-,-,-,-
02138,"Patricia A Bendorf Elementary School",2024-2025,249,248,<5,>95,30.6,40.7,28.6,19.7,10.8,249,<5,>95,38.9,38.5,22.4,21.2,17.6,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2015-2016,386,330,,85.4,22.4,46.0,31.5,--,<5,330,,85.4,37.8,35.1,26.9,24.8,13.0,108,54.6,15.7,29.6,39.8,14.8
02139,"Jim Thorpe Elementary School",2016-2017,376,303,,80.5,25.7,44.5,29.7,18.8,6.9,303,,80.5,28.3,47.8,23.7,20.1,8.2,114,25.4,36.8,37.7,--,-
02139,"Jim Thorpe Elementary School",2017-2018,241,214,,88.7,28.0,33.6,38.3,18.6,9.3,214,,88.7,34.5,36.4,28.9,24.2,10.2,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2018-2019,283,221,21.9,78.0,37.1,32.1,30.7,24.8,12.2,221,21.9,78.0,38.0,33.9,28.0,25.3,12.6,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2020-2021,251,197,21.5,78.4,15.2,57.8,26.9,--,-,195,22.3,77.6,26.6,48.2,25.1,18.9,7.6,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2021-2022,228,215,5.7,94.2,17.2,54.4,28.3,--,<5,213,6.5,93.4,26.7,47.8,25.3,18.7,7.9,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2022-2023,204,204,<5,>95,19.6,50.9,29.4,--,-,204,<5,>95,28.4,50.0,21.5,18.1,10.2,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2023-2024,189,189,<5,>95,23.2,49.7,26.9,14.8,8.4,187,<5,>95,34.2,45.4,20.3,20.8,13.3,-,-,-,-,-,-
02139,"Jim Thorpe Elementary School",2024-2025,229,221,<5,>95,26.2,46.6,27.1,18.5,7.6,228,<5,>95,38.1,42.9,18.8,21.9,16.2,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2015-2016,325,295,,90.7,40.6,29.8,29.4,32.2,8.4,294,,90.4,50.0,24.8,25.1,34.3,15.6,89,51.6,--,25.8,41.5,-
02140,"Lee Antonello Elementary School",2016-2017,330,304,,92.1,46.7,23.3,29.9,31.9,14.8,304,,92.1,53.6,22.0,24.3,29.6,24.0,116,17.2,38.7,43.9,--,-
02140,"Lee Antonello Elementary School",2017-2018,297,267,,89.8,37.8,29.9,32.2,24.3,13.4,267,,89.8,54.3,24.7,20.9,32.9,21.3,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2018-2019,276,241,12.6,87.3,22.4,50.6,26.9,14.9,7.4,241,12.6,87.3,36.9,40.2,22.8,21.9,14.9,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2020-2021,267,138,48.3,51.6,18.1,68.1,--,14.4,-,139,47.9,52.0,23.7,53.2,23.0,14.3,9.3,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2021-2022,267,261,<5,>95,25.6,50.5,23.7,18.0,7.6,261,<5,>95,28.7,49.4,21.8,17.2,11.4,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2022-2023,269,267,<5,>95,27.3,43.8,28.8,19.1,8.2,268,<5,>95,29.1,44.7,26.1,16.4,12.6,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2023-2024,262,261,<5,>95,35.2,40.9,23.7,22.9,12.2,261,<5,>95,38.6,40.9,20.3,24.9,13.7,-,-,-,-,-,-
02140,"Lee Antonello Elementary School",2024-2025,253,252,<5,>95,29.7,38.4,31.7,19.8,9.9,250,<5,>95,37.2,42.4,20.4,20.8,16.4,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2015-2016,278,257,,92.4,56.0,19.0,24.9,29.5,26.4,257,,92.4,62.2,16.3,21.4,30.7,31.5,86,84.8,-,-,51.1,33.7
02141,"William R Lummis Elementary School",2016-2017,259,240,,92.6,52.5,18.7,28.7,27.5,25.0,240,,92.6,62.5,15.4,22.0,30.0,32.5,95,41.0,--,30.5,32.6,-
02141,"William R Lummis Elementary School",2017-2018,256,237,,92.5,59.4,12.6,27.8,31.2,28.2,237,,92.5,70.8,10.1,18.9,33.7,37.1,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2018-2019,267,249,6.7,93.2,62.2,11.6,26.1,25.7,36.5,249,6.7,93.2,67.0,10.8,22.0,27.7,39.3,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2020-2021,253,162,35.9,64.0,41.9,33.3,24.6,27.7,14.1,162,35.9,64.0,51.8,19.7,28.3,24.0,27.7,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2021-2022,225,223,<5,>95,48.8,28.2,22.8,28.6,20.1,223,<5,>95,54.2,24.2,21.5,31.8,22.4,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2022-2023,234,231,<5,>95,54.9,22.5,22.5,25.5,29.4,233,<5,>95,62.6,15.4,21.8,28.3,34.3,-,-,-,-,-,-
02141,"William R Lummis Elementary School",2023-2024,228,226,<5,>95,57.0,21.6,21.2,27.4,29.6,226,<5,>95,61.0,15.4,23.4,28.3,32.7,-,-,-,-,-,-
02141,"William Lummis Elementary School",2024-2025,248,247,<5,>95,63.1,17.0,19.8,28.7,34.4,247,<5,>95,67.6,13.7,18.6,25.5,42.1,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2015-2016,354,316,,89.2,50.9,22.7,26.2,27.8,23.1,314,,88.7,58.5,16.8,24.5,28.3,30.2,103,67.9,-,26.2,44.6,--
02142,"Louis Wiener Jr Elementary School",2016-2017,369,340,,92.1,51.4,23.2,25.2,27.6,23.8,341,,92.4,61.2,17.8,20.8,26.6,34.6,113,37.1,30.9,31.8,--,-
02142,"Louis Wiener Jr Elementary School",2017-2018,267,239,,89.5,49.3,22.1,28.4,28.4,20.9,240,,89.8,68.3,13.7,17.9,33.3,35.0,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2018-2019,257,232,9.7,90.2,43.1,27.1,29.7,23.2,19.8,232,9.7,90.2,66.3,15.9,17.6,27.5,38.7,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2020-2021,258,216,16.2,83.7,19.9,53.2,26.8,--,<5,217,15.8,84.1,34.1,39.1,26.7,18.8,15.2,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2021-2022,219,218,<5,>95,28.8,40.8,30.2,22.9,5.9,219,<5,>95,36.0,39.7,24.2,25.1,10.9,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2022-2023,202,202,<5,>95,25.2,44.0,30.6,17.8,7.4,202,<5,>95,33.1,42.0,24.7,23.7,9.4,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2023-2024,211,210,<5,>95,27.1,40.4,32.3,15.7,11.4,196,7.1,92.8,37.7,43.8,18.3,24.4,13.2,-,-,-,-,-,-
02142,"Louis Wiener Jr Elementary School",2024-2025,211,211,<5,>95,27.4,45.0,27.4,18.4,9.0,211,<5,>95,34.5,41.7,23.6,24.1,10.4,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2015-2016,233,189,,81.1,14.8,55.0,30.1,--,-,189,,81.1,18.5,56.6,24.8,8.4,10.0,64,21.8,59.3,18.7,--,-
02143,"H P Fitzgerald Elementary School",2016-2017,213,178,,83.5,23.0,37.0,39.8,15.7,7.3,178,,83.5,38.7,34.2,26.9,23.5,15.1,54,-,68.5,18.5,-,-
02143,"H P Fitzgerald Elementary School",2017-2018,223,182,,81.6,28.0,35.7,36.2,20.3,7.6,182,,81.6,43.4,28.5,28.0,27.4,15.9,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2018-2019,248,200,19.3,80.6,31.0,33.0,36.0,21.5,9.5,198,20.1,79.8,44.9,31.3,23.7,26.2,18.6,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2020-2021,153,119,22.2,77.7,10.0,70.5,19.3,--,-,112,26.7,73.2,24.1,50.8,25.0,--,-,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2021-2022,145,138,<5,>95,25.3,52.1,22.4,--,-,138,<5,>95,34.0,36.9,28.9,23.9,10.1,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2022-2023,160,159,<5,>95,34.5,40.2,25.1,19.4,15.0,159,<5,>95,33.9,42.1,23.8,21.3,12.5,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2023-2024,175,173,<5,>95,34.1,42.7,23.1,21.3,12.7,174,<5,>95,27.5,52.8,19.5,15.5,12.0,-,-,-,-,-,-
02143,"H P Fitzgerald Elementary School",2024-2025,180,179,<5,>95,35.7,39.6,24.5,26.2,9.4,180,<5,>95,30.5,48.3,21.1,17.7,12.7,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2015-2016,396,310,,78.2,17.0,52.2,30.6,11.6,5.4,310,,78.2,25.8,53.5,20.6,18.7,7.0,97,16.4,62.8,20.6,--,-
02144,"Zel & Mary Lowman Elementary School",2016-2017,434,326,,75.1,27.3,40.7,31.9,16.2,11.0,325,,74.8,32.6,46.7,20.6,20.6,12.0,101,-,68.3,22.7,-,-
02144,"Zel & Mary Lowman Elementary School",2017-2018,456,326,,71.4,28.8,45.0,26.0,16.8,11.9,326,,71.4,37.7,39.2,23.0,25.4,12.2,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2018-2019,384,310,19.2,80.7,26.1,48.0,25.8,16.7,9.3,310,19.2,80.7,38.0,41.2,20.6,23.8,14.1,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2020-2021,331,201,39.2,60.7,6.9,74.1,18.9,--,-,202,38.9,61.0,14.8,70.2,14.8,--,-,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2021-2022,338,315,6.8,93.1,12.6,59.3,27.9,--,-,315,6.8,93.1,22.5,58.7,18.7,14.6,7.9,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2022-2023,324,323,<5,>95,7.4,72.4,20.1,--,-,323,<5,>95,13.0,70.5,16.4,--,<5,-,-,-,-,-,-
02144,"Zel & Mary Lowman Elementary School",2023-2024,314,313,<5,>95,12.1,68.0,19.8,--,-,313,<5,>95,18.2,59.1,22.6,--,-,-,-,-,-,-,-
02144,"Mary & Zel Lowman Elementary School",2024-2025,317,316,<5,>95,16.4,63.2,20.2,10.7,5.6,317,<5,>95,23.0,54.5,22.3,17.0,5.9,-,-,-,-,-,-
02145,"Clarence A  Piggott Academy of International Studies",2015-2016,305,303,,>95,53.4,17.1,29.3,28.7,24.7,303,,>95,62.3,17.1,20.4,32.3,30.0,90,71.1,13.3,15.5,35.5,35.5
02145,"Clarence A  Piggott Academy of International Studies",2016-2017,323,320,,>95,50.9,19.0,30.0,28.7,22.1,320,,>95,64.0,16.5,19.3,30.6,33.4,93,27.9,38.7,33.3,--,-
02145,"Clarence A  Piggott Academy of International Studies",2017-2018,340,333,,>95,58.2,16.2,25.5,31.5,26.7,333,,>95,66.9,14.4,18.6,36.3,30.6,-,-,-,-,-,-
02145,"Clarence A  Piggott Academy of International Studies",2018-2019,341,339,<5,>95,54.2,18.2,27.4,27.4,26.8,339,<5,>95,60.4,19.7,19.7,27.7,32.7,-,-,-,-,-,-
02145,"Clarence A  Piggott Academy of International Studies",2020-2021,339,252,25.6,74.3,32.9,33.7,33.3,17.8,15.0,249,26.5,73.4,53.0,28.1,18.8,29.7,23.2,-,-,-,-,-,-
02145,"Clarence A  Piggott Academy of International Studies",2021-2022,346,345,<5,>95,53.3,17.6,28.9,26.9,26.3,345,<5,>95,60.8,13.6,25.5,31.5,29.2,-,-,-,-,-,-
02145,"Clarence A  Piggott Academy of International Studies",2022-2023,349,349,<5,>95,50.7,22.6,26.6,27.5,23.2,349,<5,>95,53.0,24.6,22.3,25.7,27.2,-,-,-,-,-,-
